GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,GAME_ID.1,TEAM_ID,TEAM_NAME,TEAM_CITY,MIN.1,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
22100108,2021-11-03,1,1,240,39,74,0.527,15,30,0.5,14,18,0.778,5,38,43,29,4,2,19,14,107,22100108,1610612739,Cavaliers,Cleveland,240:00,111.6,112.6,107.8,109.5,3.8,3.2,0.744,1.53,22.3,0.216,0.759,0.538,19.808,20.0,0.628,0.653,1.0,0.196,96.2,95.0,79.17,95,0.541
22100114,2021-11-03,1,1,240,42,81,0.519,16,34,0.471,8,14,0.571,3,33,36,28,9,7,12,16,108,22100114,1610612763,Grizzlies,Memphis,240:00,112.3,113.7,108.5,111.6,3.8,2.1,0.667,2.33,22.0,0.143,0.694,0.44,12.479,12.6,0.617,0.62,1.0,0.198,96.94,95.0,79.17,95,0.523
22100119,2021-11-04,1,0,240,35,87,0.402,11,36,0.306,17,19,0.895,12,29,41,21,6,2,11,18,98,22100119,1610612765,Pistons,Detroit,240:00,103.9,106.5,117.6,118.5,-13.8,-12.0,0.6,1.91,16.5,0.302,0.617,0.45,11.657,12.0,0.466,0.514,1.0,0.201,93.52,92.0,76.67,92,0.436
22100123,2021-11-04,1,0,240,39,94,0.415,12,33,0.364,14,17,0.824,16,33,49,22,8,5,14,21,104,22100123,1610612747,Lakers,Los Angeles,240:00,104.5,104.0,104.5,107.0,0.1,-3.0,0.564,1.57,16.0,0.316,0.704,0.505,14.073,14.0,0.479,0.512,1.0,0.199,100.96,100.0,83.33,100,0.479
22100122,2021-11-04,0,0,240,38,88,0.432,11,32,0.344,24,28,0.857,7,36,43,25,4,4,19,21,111,22100122,1610612745,Rockets,Houston,240:00,98.8,105.7,120.4,117.1,-21.6,-11.4,0.658,1.32,17.3,0.275,0.735,0.5,16.916,18.1,0.494,0.553,1.0,0.194,107.22,105.0,87.5,105,0.421
22100120,2021-11-04,1,0,240,35,82,0.427,7,28,0.25,21,26,0.808,5,27,32,18,11,4,9,24,98,22100120,1610612737,Hawks,Atlanta,240:00,100.6,104.3,115.9,123.4,-15.3,-19.1,0.514,2.0,14.9,0.2,0.674,0.419,9.236,9.6,0.47,0.524,1.0,0.199,98.78,94.0,78.33,94,0.394
22100120,2021-11-04,0,1,240,41,81,0.506,17,41,0.415,17,23,0.739,8,38,46,30,6,4,17,20,116,22100120,1610612762,Jazz,Utah,240:00,115.9,123.4,100.6,104.3,15.3,19.1,0.732,1.76,21.7,0.326,0.8,0.581,16.98,18.1,0.611,0.637,1.0,0.192,98.78,94.0,78.33,94,0.606
22100121,2021-11-04,1,0,240,28,81,0.346,9,41,0.22,13,19,0.684,13,32,45,18,8,0,18,19,78,22100121,1610612748,Heat,Miami,240:00,82.7,86.7,103.5,104.4,-20.8,-17.7,0.643,1.0,14.4,0.339,0.708,0.51,19.076,20.0,0.401,0.436,1.0,0.199,93.08,90.5,75.42,90,0.372
22100121,2021-11-04,0,1,240,31,78,0.397,16,41,0.39,17,20,0.85,11,35,46,16,7,4,16,16,95,22100121,1610612738,Celtics,Boston,240:00,103.5,104.4,82.7,86.7,20.8,17.7,0.516,1.0,13.5,0.292,0.661,0.49,17.429,17.6,0.5,0.547,1.0,0.198,93.08,90.5,75.42,91,0.628
22100119,2021-11-04,0,1,240,41,83,0.494,12,32,0.375,15,22,0.682,15,34,49,22,8,3,15,17,109,22100119,1610612755,76ers,Philadelphia,240:00,117.6,118.5,103.9,106.5,13.8,12.0,0.537,1.47,17.0,0.383,0.698,0.55,16.185,16.3,0.566,0.588,1.0,0.195,93.52,92.0,76.67,92,0.564
22100123,2021-11-04,0,1,240,37,87,0.425,15,41,0.366,18,26,0.692,12,38,50,23,7,2,16,16,107,22100123,1610612760,Thunder,Oklahoma City,240:00,104.5,107.0,104.5,104.0,-0.1,3.0,0.622,1.44,16.7,0.296,0.684,0.495,15.619,16.0,0.511,0.543,1.0,0.199,100.96,100.0,83.33,100,0.521
22100122,2021-11-04,1,1,240,44,93,0.473,14,31,0.452,21,23,0.913,13,33,46,29,12,8,12,24,123,22100122,1610612756,Suns,Phoenix,240:00,120.4,117.1,98.8,105.7,21.6,11.4,0.659,2.42,20.1,0.265,0.725,0.5,11.751,11.4,0.548,0.596,1.0,0.202,107.22,105.0,87.5,105,0.579
22100129,2021-11-05,1,0,240,31,89,0.348,17,52,0.327,5,7,0.714,7,35,42,17,8,7,22,33,84,22100129,1610612750,Timberwolves,Minnesota,240:00,78.4,80.8,99.9,101.0,-21.5,-20.2,0.548,0.77,13.0,0.2,0.673,0.426,20.545,21.2,0.444,0.456,1.0,0.196,105.58,103.5,86.25,104,0.266
22100124,2021-11-05,1,0,240,33,87,0.379,11,34,0.324,13,18,0.722,7,37,44,17,11,6,14,22,90,22100124,1610612765,Pistons,Detroit,240:00,88.3,91.8,96.8,96.0,-8.5,-4.2,0.515,1.21,13.5,0.196,0.841,0.48,13.736,14.3,0.443,0.474,1.0,0.198,100.54,99.0,82.5,98,0.436
22100126,2021-11-05,1,1,240,49,84,0.583,10,25,0.4,7,13,0.538,5,48,53,34,4,6,19,13,115,22100126,1610612764,Wizards,Washington,240:00,110.9,113.9,86.6,86.1,24.3,27.7,0.694,1.79,23.8,0.263,0.79,0.59,18.319,18.8,0.643,0.641,1.0,0.199,102.1,101.0,84.17,101,0.679
22100130,2021-11-05,1,1,240,47,91,0.516,20,50,0.4,12,14,0.857,9,40,49,36,10,4,11,16,126,22100130,1610612744,Warriors,Golden State,240:00,127.1,126.0,82.5,87.6,44.6,38.4,0.766,3.27,25.0,0.267,0.719,0.52,11.093,11.0,0.626,0.648,1.0,0.198,101.1,98.5,82.08,100,0.729
22100129,2021-11-05,0,1,240,36,88,0.409,6,28,0.214,26,32,0.813,15,47,62,18,12,4,17,16,104,22100129,1610612746,Clippers,LA,240:00,99.9,101.0,78.4,80.8,21.5,20.2,0.5,1.06,13.1,0.327,0.8,0.574,16.334,16.5,0.443,0.509,1.0,0.202,105.58,103.5,86.25,103,0.734
22100127,2021-11-05,1,0,240,42,99,0.424,12,27,0.444,5,9,0.556,19,26,45,20,10,8,10,19,101,22100127,1610612761,Raptors,Toronto,240:00,107.5,111.0,103.7,113.3,3.8,-2.3,0.476,2.0,15.0,0.439,0.596,0.51,10.643,11.0,0.485,0.49,1.0,0.198,96.16,90.5,75.42,91,0.489
22100125,2021-11-05,0,1,240,40,90,0.444,6,19,0.316,16,18,0.889,5,43,48,23,11,7,13,14,102,22100125,1610612759,Spurs,San Antonio,240:00,96.3,101.0,85.2,89.0,11.1,12.0,0.575,1.77,17.2,0.22,0.782,0.514,12.273,12.9,0.478,0.521,1.0,0.198,105.16,100.5,83.75,101,0.575
22100128,2021-11-05,1,0,240,33,82,0.402,16,43,0.372,16,21,0.762,7,30,37,19,5,5,15,20,98,22100128,1610612749,Bucks,Milwaukee,240:00,98.8,98.0,110.3,113.0,-11.6,-15.0,0.576,1.27,15.2,0.173,0.561,0.376,15.115,15.0,0.5,0.537,1.0,0.201,100.84,100.0,83.33,100,0.408
22100125,2021-11-05,1,0,240,35,89,0.393,12,41,0.293,7,10,0.7,7,36,43,23,9,12,18,13,89,22100125,1610612753,Magic,Orlando,240:00,85.2,89.0,96.3,101.0,-11.1,-12.0,0.657,1.28,17.1,0.218,0.78,0.486,17.241,18.0,0.461,0.476,1.0,0.199,105.16,100.5,83.75,100,0.425
22100127,2021-11-05,0,1,240,38,83,0.458,10,30,0.333,16,19,0.842,11,28,39,22,4,3,18,13,102,22100127,1610612739,Cavaliers,Cleveland,240:00,103.7,113.3,107.5,111.0,-3.8,2.3,0.579,1.22,16.7,0.404,0.561,0.49,18.3,20.0,0.518,0.558,1.0,0.198,96.16,90.5,75.42,90,0.511
22100126,2021-11-05,0,0,240,34,96,0.354,6,31,0.194,13,17,0.765,12,27,39,19,12,4,9,15,87,22100126,1610612763,Grizzlies,Memphis,240:00,86.6,86.1,110.9,113.9,-24.3,-27.7,0.559,2.11,14.5,0.21,0.737,0.41,8.957,8.9,0.385,0.42,1.0,0.199,102.1,101.0,84.17,101,0.321
22100124,2021-11-05,0,1,240,36,80,0.45,11,27,0.407,13,14,0.929,4,41,45,25,3,4,17,21,96,22100124,1610612751,Nets,Brooklyn,240:00,96.8,96.0,88.3,91.8,8.5,4.2,0.694,1.47,19.5,0.159,0.804,0.52,17.144,17.0,0.519,0.557,1.0,0.198,100.54,99.0,82.5,100,0.564
22100128,2021-11-05,0,1,240,41,96,0.427,10,40,0.25,21,26,0.808,20,39,59,16,12,4,15,17,113,22100128,1610612752,Knicks,New York,240:00,110.3,113.0,98.8,98.0,11.6,15.0,0.39,1.07,11.6,0.439,0.827,0.624,14.643,15.0,0.479,0.526,1.0,0.199,100.84,100.0,83.33,100,0.592
22100132,2021-11-05,0,0,240,43,92,0.467,11,35,0.314,13,21,0.619,7,21,28,29,8,5,10,19,110,22100132,1610612766,Hornets,Charlotte,240:00,105.5,105.8,135.3,135.9,-29.8,-30.2,0.674,2.9,20.7,0.185,0.641,0.376,9.593,9.6,0.527,0.543,1.0,0.2,103.84,103.5,86.25,104,0.383
22100132,2021-11-05,1,1,240,48,87,0.552,22,44,0.5,22,26,0.846,13,43,56,29,5,1,18,21,140,22100132,1610612758,Kings,Sacramento,240:00,135.3,135.9,105.5,105.8,29.8,30.2,0.604,1.61,19.9,0.359,0.815,0.624,17.401,17.5,0.678,0.711,1.0,0.199,103.84,103.5,86.25,103,0.617
22100130,2021-11-05,0,0,240,31,88,0.352,11,44,0.25,12,16,0.75,11,31,42,23,6,3,19,18,85,22100130,1610612740,Pelicans,New Orleans,240:00,82.5,87.6,127.1,126.0,-44.6,-38.4,0.742,1.21,16.8,0.281,0.733,0.48,18.439,19.6,0.415,0.447,1.0,0.195,101.1,98.5,82.08,97,0.271
22100131,2021-11-05,1,1,240,40,82,0.488,17,39,0.436,13,15,0.867,6,36,42,27,7,4,14,15,110,22100131,1610612757,Trail Blazers,Portland,240:00,113.9,114.6,110.0,110.4,3.9,4.2,0.675,1.93,20.8,0.186,0.787,0.5,14.493,14.6,0.591,0.621,1.0,0.197,96.5,96.0,80.0,96,0.525
22100131,2021-11-05,0,0,240,43,88,0.489,14,42,0.333,6,10,0.6,7,33,40,28,8,2,11,18,106,22100131,1610612754,Pacers,Indiana,240:00,110.0,110.4,113.9,114.6,-3.9,-4.2,0.651,2.55,21.3,0.213,0.814,0.5,11.411,11.5,0.568,0.574,1.0,0.201,96.5,96.0,80.0,96,0.475
22100135,2021-11-06,1,0,240,37,92,0.402,7,29,0.241,24,30,0.8,18,28,46,20,7,1,9,19,105,22100135,1610612741,Bulls,Chicago,240:00,109.1,109.4,117.1,118.8,-7.9,-9.4,0.541,2.22,14.9,0.357,0.769,0.526,9.356,9.4,0.44,0.499,1.0,0.2,96.78,96.0,80.0,96,0.435
22100134,2021-11-06,0,0,240,43,83,0.518,15,45,0.333,14,19,0.737,7,24,31,26,10,3,6,19,115,22100134,1610612762,Jazz,Utah,240:00,127.3,125.0,127.6,129.7,-0.3,-4.7,0.605,4.33,21.1,0.209,0.706,0.429,6.64,6.5,0.608,0.629,1.0,0.201,91.42,91.5,76.25,92,0.485
22100135,2021-11-06,0,1,240,43,81,0.531,13,26,0.5,15,19,0.789,6,35,41,22,6,5,14,22,114,22100135,1610612755,76ers,Philadelphia,240:00,117.1,118.8,109.1,109.4,7.9,9.4,0.512,1.57,17.5,0.231,0.643,0.474,14.38,14.6,0.611,0.638,1.0,0.199,96.78,96.0,80.0,96,0.565
22100133,2021-11-06,0,0,240,35,75,0.467,8,28,0.286,16,24,0.667,7,40,47,19,8,6,17,16,94,22100133,1610612745,Rockets,Houston,240:00,98.4,95.9,97.5,97.9,0.9,-2.0,0.543,1.12,15.6,0.182,0.796,0.52,17.79,17.3,0.52,0.549,1.0,0.199,96.52,97.5,81.25,98,0.521
22100137,2021-11-06,0,0,240,42,97,0.433,13,33,0.394,20,23,0.87,14,36,50,18,3,1,12,16,117,22100137,1610612737,Hawks,Atlanta,240:00,111.3,111.4,116.1,114.2,-4.8,-2.7,0.429,1.5,13.1,0.281,0.87,0.544,11.416,11.4,0.5,0.546,1.0,0.201,104.68,105.5,87.92,105,0.45
22100137,2021-11-06,1,1,240,45,88,0.511,14,43,0.326,17,21,0.81,5,37,42,26,8,6,12,22,121,22100137,1610612756,Suns,Phoenix,240:00,116.1,114.2,111.3,111.4,4.8,2.7,0.578,2.17,19.2,0.13,0.719,0.456,11.512,11.3,0.591,0.622,1.0,0.2,104.68,105.5,87.92,106,0.55
22100136,2021-11-06,0,0,240,42,86,0.488,9,31,0.29,11,16,0.688,8,28,36,20,6,2,11,14,104,22100136,1610612738,Celtics,Boston,240:00,108.3,111.8,116.1,115.1,-7.8,-3.2,0.476,1.82,16.1,0.277,0.757,0.488,11.454,11.8,0.541,0.559,1.0,0.2,94.1,93.0,77.5,93,0.47
22100138,2021-11-06,1,1,240,36,95,0.379,15,55,0.273,18,24,0.75,12,40,52,22,14,7,12,21,105,22100138,1610612757,Trail Blazers,Portland,240:00,99.5,98.1,82.9,84.1,16.6,14.0,0.611,1.83,15.8,0.21,0.75,0.475,11.368,11.2,0.458,0.497,1.0,0.199,107.06,107.0,89.17,107,0.556
22100133,2021-11-06,1,1,240,36,89,0.404,9,40,0.225,14,17,0.824,10,35,45,19,10,5,11,20,95,22100133,1610612743,Nuggets,Denver,240:00,97.5,97.9,98.4,95.9,-0.9,2.0,0.528,1.73,15.0,0.204,0.818,0.48,11.284,11.3,0.455,0.492,1.0,0.199,96.52,97.5,81.25,97,0.479
22100134,2021-11-06,1,1,240,47,78,0.603,11,21,0.524,13,17,0.765,7,29,36,30,3,1,14,18,118,22100134,1610612748,Heat,Miami,240:00,127.6,129.7,127.3,125.0,0.3,4.7,0.638,2.14,23.2,0.294,0.791,0.571,15.138,15.4,0.673,0.69,1.0,0.201,91.42,91.5,76.25,91,0.515
22100138,2021-11-06,0,0,240,31,90,0.344,9,32,0.281,19,24,0.792,11,48,59,20,8,5,19,17,90,22100138,1610612747,Lakers,Los Angeles,240:00,82.9,84.1,99.5,98.1,-16.6,-14.0,0.645,1.05,14.3,0.25,0.79,0.525,17.502,17.8,0.394,0.447,1.0,0.202,107.06,107.0,89.17,107,0.444
22100136,2021-11-06,1,1,240,41,78,0.526,13,39,0.333,12,14,0.857,7,33,40,19,7,6,15,18,107,22100136,1610612742,Mavericks,Dallas,240:00,116.1,115.1,108.3,111.8,7.8,3.2,0.463,1.27,16.1,0.243,0.723,0.512,16.276,16.1,0.609,0.636,1.0,0.202,94.1,93.0,77.5,93,0.53
22100146,2021-11-07,1,1,240,41,86,0.477,18,48,0.375,20,21,0.952,7,43,50,24,8,5,20,16,120,22100146,1610612746,Clippers,LA,240:00,110.9,114.3,96.4,101.9,14.4,12.4,0.585,1.2,17.2,0.283,0.719,0.536,18.477,19.0,0.581,0.63,1.0,0.2,109.08,104.5,87.08,105,0.598
22100144,2021-11-07,1,1,240,35,94,0.372,12,42,0.286,17,20,0.85,15,42,57,21,5,7,15,14,99,22100144,1610612760,Thunder,Oklahoma City,240:00,96.3,98.0,91.3,93.1,5.0,5.0,0.6,1.4,15.1,0.3,0.77,0.537,14.591,14.9,0.436,0.482,1.0,0.197,102.88,101.0,84.17,101,0.493
22100141,2021-11-07,1,1,240,43,87,0.494,12,32,0.375,9,11,0.818,7,32,39,24,8,8,13,22,107,22100141,1610612753,Magic,Orlando,240:00,109.4,110.3,96.4,103.1,13.0,7.2,0.558,1.85,18.6,0.222,0.561,0.412,13.287,13.4,0.563,0.583,1.0,0.2,100.8,97.0,80.83,97,0.545
22100139,2021-11-07,1,0,240,41,87,0.471,7,30,0.233,14,18,0.778,8,27,35,23,10,6,8,16,103,22100139,1610612761,Raptors,Toronto,240:00,108.5,109.6,125.0,123.4,-16.5,-13.8,0.561,2.88,18.3,0.208,0.707,0.438,8.428,8.5,0.511,0.543,1.0,0.198,93.86,94.0,78.33,94,0.451
22100140,2021-11-07,0,1,240,49,90,0.544,19,35,0.543,9,11,0.818,11,37,48,31,8,2,17,18,126,22100140,1610612739,Cavaliers,Cleveland,240:00,125.0,128.6,109.5,109.0,15.5,19.6,0.633,1.82,21.7,0.333,0.813,0.589,16.858,17.3,0.65,0.664,1.0,0.197,100.2,99.0,82.5,98,0.569
22100144,2021-11-07,0,0,240,41,100,0.41,6,30,0.2,6,9,0.667,11,35,46,29,9,10,10,16,94,22100144,1610612759,Spurs,San Antonio,240:00,91.3,93.1,96.3,98.0,-5.0,-5.0,0.707,2.9,20.3,0.23,0.7,0.463,9.713,9.9,0.44,0.452,1.0,0.198,102.88,101.0,84.17,101,0.507
22100143,2021-11-07,0,1,240,37,83,0.446,6,25,0.24,14,18,0.778,13,41,54,13,8,7,21,24,94,22100143,1610612754,Pacers,Indiana,240:00,95.0,96.9,93.2,95.8,1.9,1.1,0.351,0.62,10.4,0.404,0.796,0.614,21.229,21.6,0.482,0.517,1.0,0.197,98.3,96.0,80.0,97,0.5
22100141,2021-11-07,0,0,240,34,89,0.382,8,42,0.19,24,29,0.828,16,34,50,21,10,7,18,17,100,22100141,1610612762,Jazz,Utah,240:00,96.4,103.1,109.4,110.3,-13.0,-7.2,0.618,1.17,14.9,0.439,0.778,0.588,17.348,18.6,0.427,0.491,1.0,0.199,100.8,97.0,80.83,97,0.455
22100145,2021-11-07,0,0,240,36,79,0.456,10,33,0.303,25,37,0.676,12,30,42,17,11,3,21,16,107,22100145,1610612745,Rockets,Houston,240:00,102.6,104.9,115.6,116.5,-13.0,-11.6,0.472,0.81,12.8,0.28,0.744,0.495,20.138,20.6,0.519,0.562,1.0,0.198,104.04,102.5,85.42,102,0.416
22100146,2021-11-07,0,0,240,41,101,0.406,10,33,0.303,14,18,0.778,12,32,44,20,13,2,13,21,106,22100146,1610612766,Hornets,Charlotte,240:00,96.4,101.9,110.9,114.3,-14.4,-12.4,0.488,1.54,14.1,0.281,0.717,0.464,11.827,12.5,0.455,0.487,1.0,0.197,109.08,104.5,87.08,104,0.402
22100142,2021-11-07,0,0,240,37,94,0.394,10,36,0.278,10,18,0.556,16,33,49,17,14,3,13,10,94,22100142,1610612749,Bucks,Milwaukee,240:00,95.0,94.9,99.3,102.0,-4.3,-7.1,0.459,1.31,12.9,0.317,0.825,0.52,13.142,13.1,0.447,0.461,1.0,0.198,100.32,99.0,82.5,99,0.45
22100139,2021-11-07,0,1,240,41,80,0.513,17,38,0.447,17,20,0.85,12,36,48,29,3,0,16,15,116,22100139,1610612751,Nets,Brooklyn,240:00,125.0,123.4,108.5,109.6,16.5,13.8,0.707,1.81,21.7,0.293,0.792,0.562,17.241,17.0,0.619,0.653,1.0,0.197,93.86,94.0,78.33,94,0.549
22100142,2021-11-07,1,1,240,41,81,0.506,11,27,0.407,8,13,0.615,4,38,42,24,8,8,19,16,101,22100142,1610612764,Wizards,Washington,240:00,99.3,102.0,95.0,94.9,4.3,7.1,0.585,1.26,18.5,0.175,0.683,0.48,18.679,19.2,0.574,0.582,1.0,0.199,100.32,99.0,82.5,99,0.55
22100145,2021-11-07,1,1,240,44,85,0.518,15,46,0.326,17,20,0.85,7,34,41,31,12,3,17,28,120,22100145,1610612744,Warriors,Golden State,240:00,115.6,116.5,102.6,104.9,13.0,11.6,0.705,1.82,21.9,0.256,0.72,0.505,16.378,16.5,0.606,0.64,1.0,0.197,104.04,102.5,85.42,103,0.584
22100140,2021-11-07,1,0,240,39,85,0.459,9,31,0.29,22,24,0.917,7,25,32,21,9,9,11,14,109,22100140,1610612752,Knicks,New York,240:00,109.5,109.0,125.0,128.6,-15.5,-19.6,0.538,1.91,16.5,0.188,0.667,0.411,11.049,11.0,0.512,0.57,1.0,0.195,100.2,99.0,82.5,100,0.431
22100143,2021-11-07,1,0,240,31,84,0.369,10,34,0.294,19,22,0.864,8,25,33,20,14,6,12,18,91,22100143,1610612758,Kings,Sacramento,240:00,93.2,95.8,95.0,96.9,-1.9,-1.1,0.645,1.67,15.9,0.204,0.596,0.386,12.285,12.6,0.429,0.486,1.0,0.201,98.3,96.0,80.0,95,0.5
22100147,2021-11-08,0,1,240,40,91,0.44,13,40,0.325,10,13,0.769,14,41,55,25,4,4,13,18,103,22100147,1610612752,Knicks,New York,240:00,107.6,108.4,101.0,102.1,6.6,6.3,0.625,1.92,18.6,0.327,0.75,0.546,13.581,13.7,0.511,0.532,1.0,0.199,95.38,94.5,78.75,95,0.53
22100152,2021-11-08,0,0,240,38,82,0.463,17,43,0.395,20,26,0.769,3,32,35,21,6,2,18,16,113,22100152,1610612737,Hawks,Atlanta,240:00,104.2,108.7,120.2,124.5,-16.0,-15.9,0.553,1.17,15.9,0.267,0.735,0.511,16.599,17.3,0.567,0.605,1.0,0.201,107.06,103.0,85.83,104,0.426
22100150,2021-11-08,0,0,240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,14,16,92,22100150,1610612740,Pelicans,New Orleans,240:00,95.0,98.9,114.0,114.9,-19.0,-16.0,0.73,1.93,20.3,0.269,0.721,0.474,14.457,15.1,0.477,0.501,1.0,0.198,95.78,93.5,77.92,93,0.416
22100153,2021-11-08,1,0,240,37,82,0.451,10,24,0.417,20,26,0.769,8,38,46,18,6,6,24,18,104,22100153,1610612758,Kings,Sacramento,240:00,95.0,99.0,101.1,103.8,-6.0,-4.8,0.486,0.75,13.3,0.277,0.8,0.546,21.93,22.9,0.512,0.557,1.0,0.198,108.64,105.0,87.5,105,0.435
22100153,2021-11-08,0,1,240,44,93,0.473,12,30,0.4,9,11,0.818,5,33,38,28,14,9,15,21,109,22100153,1610612756,Suns,Phoenix,240:00,101.1,103.8,95.0,99.0,6.0,4.8,0.636,1.87,19.9,0.2,0.723,0.454,13.909,14.3,0.538,0.557,1.0,0.199,108.64,105.0,87.5,105,0.565
22100154,2021-11-08,0,0,265,43,99,0.434,14,42,0.333,23,28,0.821,14,41,55,23,5,3,18,23,123,22100154,1610612766,Hornets,Charlotte,265:00,106.7,108.8,111.1,111.5,-4.5,-2.7,0.535,1.28,15.1,0.267,0.792,0.513,15.609,15.9,0.505,0.552,1.0,0.195,103.57,102.34,85.28,113,0.445
22100148,2021-11-08,1,1,240,46,98,0.469,9,31,0.29,17,20,0.85,15,41,56,21,8,5,9,17,118,22100148,1610612741,Bulls,Chicago,240:00,117.1,116.8,91.9,95.0,25.2,21.8,0.457,2.33,15.4,0.327,0.815,0.569,8.929,8.9,0.515,0.552,1.0,0.2,102.08,100.5,83.75,101,0.605
22100150,2021-11-08,1,1,240,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,13,15,108,22100150,1610612742,Mavericks,Dallas,240:00,114.0,114.9,95.0,98.9,19.0,16.0,0.628,2.08,20.7,0.279,0.731,0.526,13.725,13.8,0.588,0.595,1.0,0.197,95.78,93.5,77.92,94,0.584
22100147,2021-11-08,1,0,240,35,91,0.385,13,40,0.325,13,16,0.813,12,35,47,20,7,6,9,13,96,22100147,1610612755,76ers,Philadelphia,240:00,101.0,102.1,107.6,108.4,-6.6,-6.3,0.571,2.22,15.7,0.25,0.673,0.454,9.47,9.6,0.456,0.49,1.0,0.198,95.38,94.5,78.75,94,0.47
22100154,2021-11-08,1,1,265,44,91,0.484,13,32,0.406,25,35,0.714,8,43,51,30,11,8,15,23,126,22100154,1610612747,Lakers,Los Angeles,265:00,111.1,111.5,106.7,108.8,4.5,2.7,0.682,2.0,19.8,0.208,0.733,0.487,13.228,13.3,0.555,0.592,1.0,0.199,103.57,102.34,85.28,113,0.555
22100149,2021-11-08,1,1,265,46,92,0.5,11,28,0.393,22,26,0.846,15,36,51,28,7,8,16,22,125,22100149,1610612763,Grizzlies,Memphis,265:00,119.7,120.2,109.1,112.4,10.5,7.8,0.609,1.75,19.0,0.347,0.678,0.528,15.32,15.4,0.56,0.604,1.0,0.194,96.25,94.64,78.87,104,0.58
22100151,2021-11-08,1,1,240,42,91,0.462,12,41,0.293,17,24,0.708,12,37,49,28,7,5,10,23,113,22100151,1610612743,Nuggets,Denver,240:00,113.5,120.2,100.0,103.2,13.5,17.0,0.667,2.8,20.1,0.365,0.816,0.584,10.044,10.6,0.527,0.556,1.0,0.195,97.78,93.5,77.92,94,0.59
22100152,2021-11-08,1,1,240,44,92,0.478,18,44,0.409,21,22,0.955,10,29,39,31,13,4,14,22,127,22100152,1610612744,Warriors,Golden State,240:00,120.2,124.5,104.2,108.7,16.0,15.9,0.705,2.21,21.1,0.265,0.733,0.489,13.248,13.7,0.576,0.625,1.0,0.197,107.06,103.0,85.83,102,0.574
22100151,2021-11-08,0,0,240,31,78,0.397,13,36,0.361,21,25,0.84,6,31,37,22,3,3,13,20,96,22100151,1610612748,Heat,Miami,240:00,100.0,103.2,113.5,120.2,-13.5,-17.0,0.71,1.69,17.7,0.184,0.635,0.416,13.542,14.0,0.481,0.539,1.0,0.198,97.78,93.5,77.92,93,0.41
22100148,2021-11-08,0,0,240,34,86,0.395,11,33,0.333,16,19,0.842,6,36,42,19,6,7,15,16,95,22100148,1610612751,Nets,Brooklyn,240:00,91.9,95.0,117.1,116.8,-25.2,-21.8,0.559,1.27,14.8,0.185,0.673,0.431,14.512,15.0,0.459,0.503,1.0,0.198,102.08,100.5,83.75,100,0.395
22100149,2021-11-08,0,0,265,41,97,0.423,17,45,0.378,19,23,0.826,15,30,45,23,7,8,16,27,118,22100149,1610612750,Timberwolves,Minnesota,265:00,109.1,112.4,119.7,120.2,-10.5,-7.8,0.561,1.44,15.7,0.322,0.653,0.472,14.798,15.2,0.51,0.551,1.0,0.195,96.25,94.64,78.87,105,0.42
22100155,2021-11-09,1,0,240,42,103,0.408,14,43,0.326,11,12,0.917,13,33,46,21,7,7,7,20,109,22100155,1610612755,76ers,Philadelphia,240:00,106.6,111.2,116.6,118.0,-10.0,-6.8,0.5,3.0,15.4,0.279,0.691,0.474,6.844,7.1,0.476,0.503,1.0,0.2,101.76,99.0,82.5,98,0.438
22100156,2021-11-09,0,0,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,13,18,98,22100156,1610612737,Hawks,Atlanta,240:00,101.7,106.5,115.7,119.6,-14.1,-13.0,0.595,1.69,17.7,0.235,0.667,0.43,13.485,14.1,0.541,0.548,1.0,0.195,95.72,92.0,76.67,92,0.42
22100155,2021-11-09,0,1,240,44,95,0.463,15,39,0.385,15,21,0.714,12,40,52,21,5,6,9,10,118,22100155,1610612749,Bucks,Milwaukee,240:00,116.6,118.0,106.6,111.2,10.0,6.8,0.477,2.33,15.6,0.309,0.721,0.526,8.89,9.0,0.542,0.566,1.0,0.198,101.76,99.0,82.5,100,0.563
22100156,2021-11-09,1,1,240,41,81,0.506,15,38,0.395,13,16,0.813,8,36,44,21,8,4,15,20,110,22100156,1610612762,Jazz,Utah,240:00,115.7,119.6,101.7,106.5,14.1,13.0,0.512,1.4,16.9,0.333,0.765,0.57,15.783,16.3,0.599,0.625,1.0,0.2,95.72,92.0,76.67,92,0.58
